committee,id,place_name,jew,pal,coop,cluster,place_id,box,bloc,elligible,voters,illegal,legal,AMT,B,G,D,WM,T,KN,L,MHL,MRC,AM,PH,SS,others,prop_voters,p_AMT,p_B,p_G,p_D,p_WM,p_T,p_KN,p_L,p_MHL,p_MRC,p_AM,p_PH,p_SS,p_others
11,4969,ALED,1,0,0,1,1309,25.2,5,668,557,5,552,0,3,205,0,0,45,0,0,15,0,0,1,282,1,0.826347305,0,0.005434783,0.371376812,0,0,0.081521739,0,0,0.027173913,0,0,0.001811594,0.510869565,0.001811594
11,4970,ALED,1,0,0,1,1309,25.3,5,667,561,13,548,0,3,222,0,0,64,0,0,26,0,0,0,232,1,0.821589205,0,0.005474453,0.405109489,0,0,0.116788321,0,0,0.047445255,0,0,0,0.423357664,0.001824818
11,4971,ALED,1,0,0,1,1309,27,16,691,603,2,601,0,1,409,0,0,25,1,1,13,0,0,0,150,1,0.86975398,0,0.001663894,0.680532446,0,0,0.041597338,0.001663894,0.001663894,0.021630616,0,0,0,0.249584027,0.001663894
11,4972,ALED,1,0,0,1,1309,30.1,1,529,435,2,433,0,5,125,0,0,59,3,0,16,0,0,0,224,1,0.81852552,0,0.011547344,0.288683603,0,0,0.136258661,0.006928406,0,0.036951501,0,0,0,0.517321016,0.002309469
11,4973,ALED,1,0,0,1,1309,30.2,1,529,430,4,426,1,0,115,0,0,60,2,0,29,0,0,1,217,1,0.805293006,0.002347418,0,0.269953052,0,0,0.14084507,0.004694836,0,0.068075117,0,0,0.002347418,0.509389671,0.002347418
11,4974,ALED,1,0,0,1,1309,30.3,1,529,438,1,437,1,3,75,0,0,78,2,0,20,0,0,2,253,3,0.826086957,0.00228833,0.006864989,0.171624714,0,0,0.178489703,0.004576659,0,0.04576659,0,0,0.004576659,0.578947368,0.006864989
11,4975,ALED,1,0,0,1,1309,30.4,1,529,450,3,447,0,4,122,0,0,102,1,0,23,0,0,0,193,2,0.844990548,0,0.008948546,0.272930649,0,0,0.228187919,0.002237136,0,0.051454139,0,0,0,0.431767338,0.004474273
11,4976,ALED,1,0,0,1,1309,31.1,17,674,576,3,573,0,0,184,0,0,59,0,0,11,0,0,1,316,2,0.850148368,0,0,0.321116928,0,0,0.102966841,0,0,0.019197208,0,0,0.001745201,0.551483421,0.003490401
11,4977,ALED,1,0,0,1,1309,31.2,17,674,577,1,576,0,0,303,0,0,43,0,0,16,0,0,0,211,3,0.854599407,0,0,0.526041667,0,0,0.074652778,0,0,0.027777778,0,0,0,0.366319444,0.005208333
11,4978,ALED,1,0,0,1,1309,31.3,17,674,588,1,587,0,1,191,0,0,68,1,0,25,0,0,0,300,1,0.870919881,0,0.001703578,0.325383305,0,0,0.115843271,0.001703578,0,0.042589438,0,0,0,0.511073254,0.001703578
11,4979,ALED,1,0,0,1,1309,31.4,17,674,578,3,575,1,1,155,0,0,59,1,0,11,0,0,2,343,2,0.853115727,0.00173913,0.00173913,0.269565217,0,0,0.102608696,0.00173913,0,0.019130435,0,0,0.003478261,0.596521739,0.003478261
11,4980,ALED,1,0,0,1,1309,31.5,17,674,576,4,572,0,1,297,0,0,39,1,0,9,0,2,0,222,1,0.848664688,0,0.001748252,0.519230769,0,0,0.068181818,0.001748252,0,0.015734266,0,0.003496503,0,0.388111888,0.001748252
11,4981,ALED,1,0,0,1,1309,32,16,681,579,0,579,1,0,190,0,0,45,1,0,7,0,0,1,333,1,0.850220264,0.001727116,0,0.328151986,0,0,0.077720207,0.001727116,0,0.01208981,0,0,0.001727116,0.575129534,0.001727116
11,4982,ALED,1,0,0,1,1309,33,3,579,459,1,458,0,2,8,0,0,116,0,0,35,0,0,0,293,4,0.791018998,0,0.004366812,0.017467249,0,0,0.253275109,0,0,0.076419214,0,0,0,0.639737991,0.008733624
11,4983,ALED,1,0,0,1,1309,34,12,557,474,0,474,0,0,71,0,0,56,0,0,13,0,0,1,333,0,0.850987433,0,0,0.14978903,0,0,0.11814346,0,0,0.02742616,0,0,0.002109705,0.702531646,0
9,4135,ALONI ICJQ,1,0,0,1,868,1,2,125,24,0,24,3,0,0,0,0,4,8,2,1,1,0,5,0,0,0.192,0.125,0,0,0,0,0.166666667,0.333333333,0.083333333,0.041666667,0.041666667,0,0.208333333,0,0
3,1232,AOR HGNOZ,1,0,0,1,1294,1,2,323,215,1,214,1,0,95,0,0,53,0,0,10,0,0,3,51,1,0.6625387,0.004672897,0,0.443925234,0,0,0.247663551,0,0,0.046728972,0,0,0.014018692,0.238317757,0.004672897
2,1119,ASPR,1,0,0,1,3754,1,1,465,352,2,350,0,10,144,0,0,134,1,0,9,0,0,0,50,2,0.752688172,0,0.028571429,0.411428571,0,0,0.382857143,0.002857143,0,0.025714286,0,0,0,0.142857143,0.005714286
20,11556,BENH,0,1,0,1,483,1.1,1,385,209,5,204,1,0,0,36,85,0,4,0,9,2,63,2,2,0,0.52987013,0.004901961,0,0,0.176470588,0.416666667,0,0.019607843,0,0.044117647,0.009803922,0.308823529,0.009803922,0.009803922,0
20,11557,BENH,0,1,0,1,483,1.2,1,384,241,0,241,2,0,0,45,72,0,0,0,1,2,117,0,0,2,0.627604167,0.008298755,0,0,0.186721992,0.298755187,0,0,0,0.004149378,0.008298755,0.485477178,0,0,0.008298755
20,11558,BENH,0,1,0,1,483,2.1,2,376,240,5,235,1,0,0,58,90,0,0,0,1,2,82,0,1,0,0.625,0.004255319,0,0,0.246808511,0.382978723,0,0,0,0.004255319,0.008510638,0.34893617,0,0.004255319,0
20,11559,BENH,0,1,0,1,483,2.2,2,376,280,13,267,0,0,1,58,157,0,0,0,0,1,49,0,1,0,0.710106383,0,0,0.003745318,0.217228464,0.588014981,0,0,0,0,0.003745318,0.183520599,0,0.003745318,0
20,11560,BENH,0,1,0,1,483,3.1,3,374,275,4,271,0,0,2,63,170,0,1,0,6,4,25,0,0,0,0.72459893,0,0,0.007380074,0.232472325,0.627306273,0,0.003690037,0,0.022140221,0.014760148,0.092250923,0,0,0
20,11561,BENH,0,1,0,1,483,3.2,3,373,235,1,234,0,0,0,100,67,0,6,0,1,0,53,2,3,2,0.627345845,0,0,0,0.427350427,0.286324786,0,0.025641026,0,0.004273504,0,0.226495726,0.008547009,0.012820513,0.008547009
20,11562,BENH,0,1,0,1,483,4.1,4,374,266,2,264,1,0,0,73,101,0,5,1,2,2,75,4,0,0,0.705882353,0.003787879,0,0,0.276515152,0.382575758,0,0.018939394,0.003787879,0.007575758,0.007575758,0.284090909,0.015151515,0,0
20,11563,BENH,0,1,0,1,483,4.2,4,374,198,1,197,0,0,1,39,41,0,0,0,0,0,115,0,0,1,0.526737968,0,0,0.005076142,0.197969543,0.208121827,0,0,0,0,0,0.583756345,0,0,0.005076142
20,11564,BENH,0,1,0,1,483,6.1,6,383,249,1,248,0,1,0,38,46,0,0,0,6,1,152,0,0,4,0.647519582,0,0.004032258,0,0.153225806,0.185483871,0,0,0,0.024193548,0.004032258,0.612903226,0,0,0.016129032
20,11565,BENH,0,1,0,1,483,6.2,6,383,263,4,259,0,0,0,56,82,0,0,0,2,1,118,0,0,0,0.676240209,0,0,0,0.216216216,0.316602317,0,0,0,0.007722008,0.003861004,0.455598456,0,0,0
20,11566,BENH,0,1,0,1,483,7.1,7,391,218,1,217,0,0,0,56,66,0,0,0,0,0,92,0,1,2,0.554987212,0,0,0,0.258064516,0.304147465,0,0,0,0,0,0.423963134,0,0.004608295,0.00921659
20,11567,BENH,0,1,0,1,483,7.2,7,390,210,2,208,0,0,0,73,73,0,0,0,0,2,56,1,0,3,0.533333333,0,0,0,0.350961538,0.350961538,0,0,0,0,0.009615385,0.269230769,0.004807692,0,0.014423077
20,11568,BENH,0,1,0,1,483,8.1,5,481,249,0,249,0,0,0,18,66,0,1,0,1,1,161,0,0,1,0.517671518,0,0,0,0.072289157,0.265060241,0,0.004016064,0,0.004016064,0.004016064,0.646586345,0,0,0.004016064
20,11569,BENH,0,1,0,1,483,8.2,5,481,307,2,305,0,0,0,88,93,0,1,0,1,0,115,2,2,3,0.634095634,0,0,0,0.28852459,0.304918033,0,0.003278689,0,0.003278689,0,0.37704918,0.006557377,0.006557377,0.009836066
20,11570,BENH,0,1,0,1,483,8.3,5,479,353,4,349,1,0,0,73,119,0,0,0,0,0,143,0,10,3,0.728601253,0.00286533,0,0,0.209169054,0.340974212,0,0,0,0,0,0.40974212,0,0.028653295,0.008595989
5,1795,BIT ALPA,1,0,0,1,95,1.1,1,362,255,2,253,30,3,0,0,1,5,37,3,54,38,0,71,2,9,0.698895028,0.118577075,0.011857708,0,0,0.003952569,0.019762846,0.146245059,0.011857708,0.213438735,0.150197628,0,0.280632411,0.007905138,0.035573123
5,1796,BIT ALPA,1,0,0,1,95,1.2,1,362,263,3,260,35,3,0,0,1,4,40,1,35,51,0,85,2,3,0.718232044,0.134615385,0.011538462,0,0,0.003846154,0.015384615,0.153846154,0.003846154,0.134615385,0.196153846,0,0.326923077,0.007692308,0.011538462
9,3744,BIT CBI,1,0,0,1,212,1,1,65,38,1,37,0,0,3,0,0,27,0,0,3,0,0,0,4,0,0.569230769,0,0,0.081081081,0,0,0.72972973,0,0,0.081081081,0,0,0,0.108108108,0
13,6653,BIT JLQIH,1,0,0,1,2033,1,1,484,400,4,396,1,0,347,0,0,26,0,0,3,0,0,2,17,0,0.818181818,0.002525253,0,0.876262626,0,0,0.065656566,0,0,0.007575758,0,0,0.005050505,0.042929293,0
3,1237,BREM,1,0,1,1,667,1,1,547,369,2,367,43,0,0,0,4,3,39,3,11,115,0,141,2,6,0.670932358,0.117166213,0,0,0,0.010899183,0.008174387,0.10626703,0.008174387,0.029972752,0.313351499,0,0.384196185,0.005449591,0.016348774
18,9692,DIMONH,1,0,0,1,2200,10,12,606,332,7,325,2,1,14,0,0,31,16,33,150,1,1,20,50,6,0.53630363,0.006153846,0.003076923,0.043076923,0,0,0.095384615,0.049230769,0.101538462,0.461538462,0.003076923,0.003076923,0.061538462,0.153846154,0.018461538
18,9689,DIMONH,1,0,0,1,2200,8.1,3,490,281,2,279,2,3,10,0,1,25,9,15,155,0,0,15,42,2,0.569387755,0.007168459,0.010752688,0.035842294,0,0.003584229,0.089605735,0.032258065,0.053763441,0.555555556,0,0,0.053763441,0.150537634,0.007168459
18,9690,DIMONH,1,0,0,1,2200,8.2,3,490,256,1,255,5,1,4,0,1,30,8,19,139,1,0,8,36,3,0.520408163,0.019607843,0.003921569,0.015686275,0,0.003921569,0.117647059,0.031372549,0.074509804,0.545098039,0.003921569,0,0.031372549,0.141176471,0.011764706
18,9691,DIMONH,1,0,0,1,2200,8.3,3,490,241,5,236,1,4,4,0,0,33,8,16,122,0,0,15,28,5,0.481632653,0.004237288,0.016949153,0.016949153,0,0,0.139830508,0.033898305,0.06779661,0.516949153,0,0,0.063559322,0.118644068,0.021186441
18,10574,DRIGAT,0,1,0,1,1349,1,1,630,430,2,428,0,0,5,18,55,0,2,0,50,0,287,9,0,2,0.679365079,0,0,0.011682243,0.042056075,0.128504673,0,0.004672897,0,0.11682243,0,0.670560748,0.021028037,0,0.004672897
13,6649,EIINOT,1,0,0,1,156,1,1,146,46,0,46,6,0,0,0,1,1,13,0,8,1,0,8,7,1,0.315068493,0.130434783,0,0,0,0.02173913,0.02173913,0.282608696,0,0.173913043,0.02173913,0,0.173913043,0.152173913,0.02173913
2,820,EIN NQOBA,0,1,0,1,521,1,2,630,411,2,409,3,0,0,34,262,0,0,0,14,0,92,1,0,3,0.649206349,0.007334963,0,0,0.083129584,0.640586797,0,0,0,0.034229829,0,0.224938875,0.002444988,0,0.007334963
2,821,EIN NQOBA,0,1,0,1,521,2,2,659,363,3,360,0,0,0,30,203,1,0,0,10,2,111,3,0,0,0.546282246,0,0,0,0.083333333,0.563888889,0.002777778,0,0,0.027777778,0.005555556,0.308333333,0.008333333,0,0
2,822,EIN NQOBA,0,1,0,1,521,3,2,577,329,2,327,4,0,2,44,190,0,3,0,27,0,48,6,0,3,0.566724437,0.012232416,0,0.006116208,0.134556575,0.581039755,0,0.009174312,0,0.082568807,0,0.146788991,0.018348624,0,0.009174312
6,2561,EKO,1,1,0,1,7600,22.1,20,652,283,8,275,4,0,1,42,32,16,7,37,81,0,22,15,15,3,0.421779141,0.014545455,0,0.003636364,0.152727273,0.116363636,0.058181818,0.025454545,0.134545455,0.294545455,0,0.08,0.054545455,0.054545455,0.010909091
6,2562,EKO,1,1,0,1,7600,22.2,20,652,288,5,283,3,0,2,29,45,14,9,35,62,3,48,14,14,5,0.43404908,0.010600707,0,0.007067138,0.102473498,0.159010601,0.049469965,0.03180212,0.123674912,0.219081272,0.010600707,0.169611307,0.049469965,0.049469965,0.017667845
6,2563,EKO,1,1,0,1,7600,22.3,20,650,310,4,306,3,0,1,42,59,13,4,49,58,7,41,16,9,4,0.470769231,0.009803922,0,0.003267974,0.137254902,0.192810458,0.04248366,0.013071895,0.160130719,0.189542484,0.022875817,0.133986928,0.052287582,0.029411765,0.013071895
6,2569,EKO,1,1,0,1,7600,30,25,530,260,2,258,0,0,0,47,94,1,0,10,15,1,79,2,4,5,0.486792453,0,0,0,0.182170543,0.364341085,0.003875969,0,0.03875969,0.058139535,0.003875969,0.30620155,0.007751938,0.015503876,0.019379845
6,2574,EKO,1,1,0,1,7600,37,29,541,256,5,251,0,0,2,37,61,11,0,15,26,1,82,7,3,6,0.463955638,0,0,0.007968127,0.147410359,0.243027888,0.043824701,0,0.059760956,0.103585657,0.003984064,0.326693227,0.027888446,0.011952191,0.023904382
6,2583,EKO,1,1,0,1,7600,41,30,628,298,9,289,2,0,0,49,108,0,2,0,3,1,122,0,0,2,0.460191083,0.006920415,0,0,0.169550173,0.373702422,0,0.006920415,0,0.010380623,0.003460208,0.422145329,0,0,0.006920415
6,2586,EKO,1,1,0,1,7600,45,30,518,276,6,270,0,0,0,61,110,0,0,0,1,1,88,4,1,4,0.521235521,0,0,0,0.225925926,0.407407407,0,0,0,0.003703704,0.003703704,0.325925926,0.014814815,0.003703704,0.014814815
6,2587,EKO,1,1,0,1,7600,46,30,456,217,3,214,2,0,0,42,98,0,0,0,0,2,65,2,1,2,0.469298246,0.009345794,0,0,0.196261682,0.457943925,0,0,0,0,0.009345794,0.303738318,0.009345794,0.004672897,0.009345794
6,2570,EKO,1,1,0,1,7600,34.1,27,626,308,5,303,2,0,0,62,110,2,5,0,9,2,100,10,0,1,0.484025559,0.00660066,0,0,0.204620462,0.363036304,0.00660066,0.01650165,0,0.02970297,0.00660066,0.330033003,0.0330033,0,0.00330033
6,2571,EKO,1,1,0,1,7600,34.2,27,625,325,9,316,0,0,0,67,132,2,1,1,4,3,90,16,0,0,0.5056,0,0,0,0.212025316,0.417721519,0.006329114,0.003164557,0.003164557,0.012658228,0.009493671,0.284810127,0.050632911,0,0
5,2373,EOZIIR,0,1,0,1,528,3.1,2,556,242,2,240,4,0,0,100,37,0,3,0,1,3,89,1,0,2,0.431654676,0.016666667,0,0,0.416666667,0.154166667,0,0.0125,0,0.004166667,0.0125,0.370833333,0.004166667,0,0.008333333
5,2374,EOZIIR,0,1,0,1,528,3.2,2,556,258,1,257,0,0,0,137,35,0,0,0,1,3,80,0,0,1,0.462230216,0,0,0,0.53307393,0.13618677,0,0,0,0.003891051,0.011673152,0.311284047,0,0,0.003891051
5,2375,EOZIIR,0,1,0,1,528,3.3,2,556,252,5,247,1,0,0,42,16,0,1,0,0,0,185,0,0,2,0.444244604,0.004048583,0,0,0.170040486,0.064777328,0,0.004048583,0,0,0,0.748987854,0,0,0.008097166
5,2376,EOZIIR,0,1,0,1,528,3.4,2,555,338,2,336,0,0,0,58,148,0,0,0,0,0,125,5,0,0,0.605405405,0,0,0,0.172619048,0.44047619,0,0,0,0,0,0.37202381,0.014880952,0,0
18,9770,ERD,1,0,0,1,2560,2,2,636,319,5,314,9,3,41,1,0,23,14,91,60,5,1,53,5,8,0.493710692,0.02866242,0.00955414,0.130573248,0.003184713,0,0.073248408,0.044585987,0.289808917,0.191082803,0.015923567,0.003184713,0.168789809,0.015923567,0.025477707
18,9777,ERD,1,0,0,1,2560,10,2,618,333,2,331,2,1,110,0,0,19,11,79,45,4,5,46,7,2,0.535598706,0.006042296,0.003021148,0.332326284,0,0,0.057401813,0.033232628,0.238670695,0.135951662,0.012084592,0.01510574,0.13897281,0.021148036,0.006042296
18,9785,ERD,1,0,0,1,2560,16,2,535,307,2,305,0,2,75,0,0,16,7,65,60,7,0,52,13,8,0.570093458,0,0.006557377,0.245901639,0,0,0.052459016,0.02295082,0.213114754,0.196721311,0.02295082,0,0.170491803,0.042622951,0.026229508
18,9786,ERD,1,0,0,1,2560,17,2,689,342,2,340,4,0,113,1,1,25,10,70,56,4,1,45,5,5,0.493468795,0.011764706,0,0.332352941,0.002941176,0.002941176,0.073529412,0.029411765,0.205882353,0.164705882,0.011764706,0.002941176,0.132352941,0.014705882,0.014705882
18,9779,ERD,1,0,0,1,2560,15.1,3,604,380,1,379,17,0,56,1,0,40,31,28,90,5,2,97,6,6,0.627483444,0.044854881,0,0.147757256,0.002638522,0,0.105540897,0.081794195,0.073878628,0.237467018,0.013192612,0.005277045,0.255936675,0.015831135,0.015831135
18,9780,ERD,1,0,0,1,2560,15.2,3,604,392,0,392,9,3,161,0,1,29,23,24,38,13,3,71,4,13,0.649006623,0.022959184,0.007653061,0.410714286,0,0.00255102,0.073979592,0.058673469,0.06122449,0.096938776,0.033163265,0.007653061,0.181122449,0.010204082,0.033163265
18,9781,ERD,1,0,0,1,2560,15.3,3,604,356,1,355,13,3,100,0,0,35,25,24,59,7,0,80,2,7,0.587748344,0.036619718,0.008450704,0.281690141,0,0,0.098591549,0.070422535,0.067605634,0.166197183,0.01971831,0,0.225352113,0.005633803,0.01971831
18,9782,ERD,1,0,0,1,2560,15.4,3,604,375,1,374,12,2,101,0,0,20,29,33,74,7,1,89,2,4,0.619205298,0.032085561,0.005347594,0.270053476,0,0,0.053475936,0.077540107,0.088235294,0.197860963,0.018716578,0.002673797,0.237967914,0.005347594,0.010695187
18,9783,ERD,1,0,0,1,2560,15.5,3,604,377,1,376,16,3,138,0,1,21,18,25,51,7,0,90,1,5,0.622516556,0.042553191,0.007978723,0.367021277,0,0.002659574,0.055851064,0.04787234,0.066489362,0.135638298,0.018617021,0,0.239361702,0.002659574,0.013297872
18,9784,ERD,1,0,0,1,2560,15.6,3,600,384,1,383,11,1,136,0,1,14,30,26,44,10,0,101,3,6,0.638333333,0.028720627,0.002610966,0.355091384,0,0.002610966,0.036553525,0.078328982,0.067885117,0.114882507,0.026109661,0,0.263707572,0.007832898,0.015665796
19,10764,ICHR,1,0,0,1,3749,1,2,405,322,0,322,0,2,28,0,0,280,0,0,6,0,0,0,6,0,0.795061728,0,0.00621118,0.086956522,0,0,0.869565217,0,0,0.01863354,0,0,0,0.01863354,0
19,10765,ICHR,1,0,0,1,3749,2,2,425,323,0,323,0,2,38,0,0,275,0,0,5,0,0,0,3,0,0.76,0,0.00619195,0.117647059,0,0,0.851393189,0,0,0.015479876,0,0,0,0.009287926,0
13,6736,ISODOT,1,0,0,1,440,1,1,352,320,0,320,0,0,277,0,0,24,0,0,2,0,0,1,16,0,0.909090909,0,0,0.865625,0,0,0.075,0,0,0.00625,0,0,0.003125,0.05,0
8,3355,JOALD,0,1,0,1,1321,1,2,552,260,2,258,2,0,0,20,39,1,17,1,11,1,157,2,2,5,0.467391304,0.007751938,0,0,0.07751938,0.151162791,0.003875969,0.065891473,0.003875969,0.042635659,0.003875969,0.608527132,0.007751938,0.007751938,0.019379845
20,11366,JOSNIIH,0,1,0,1,1332,1,1,607,330,9,321,2,0,0,48,69,0,3,0,5,1,188,1,1,3,0.528830313,0.00623053,0,0,0.14953271,0.214953271,0,0.009345794,0,0.015576324,0.003115265,0.585669782,0.003115265,0.003115265,0.009345794
3,1246,KDITH,1,0,0,1,1338,1,1,138,67,0,67,4,1,5,0,0,23,5,0,13,0,0,7,2,7,0.485507246,0.059701493,0.014925373,0.074626866,0,0,0.343283582,0.074626866,0,0.194029851,0,0,0.104477612,0.029850746,0.104477612
18,10575,KJLH,0,1,0,1,1367,1,1,265,167,3,164,0,0,0,6,22,0,1,0,6,4,49,76,0,0,0.618867925,0,0,0,0.036585366,0.134146341,0,0.006097561,0,0.036585366,0.024390244,0.298780488,0.463414634,0,0
2,755,KOKB IEQB,1,0,0,1,3779,1,5,669,540,5,535,2,2,124,0,0,44,0,0,10,0,1,0,351,1,0.799701046,0.003738318,0.003738318,0.231775701,0,0,0.082242991,0,0,0.018691589,0,0.001869159,0,0.656074766,0.001869159
2,756,KOKB IEQB,1,0,0,1,3779,4.1,4,524,446,2,444,0,0,144,0,0,58,1,0,10,0,0,0,231,0,0.847328244,0,0,0.324324324,0,0,0.130630631,0.002252252,0,0.022522523,0,0,0,0.52027027,0
2,757,KOKB IEQB,1,0,0,1,3779,4.2,4,524,435,6,429,0,0,84,0,0,49,0,0,2,1,0,0,293,0,0.81870229,0,0,0.195804196,0,0,0.114219114,0,0,0.004662005,0.002331002,0,0,0.682983683,0
2,758,KOKB IEQB,1,0,0,1,3779,4.3,4,524,437,0,437,0,0,160,0,0,51,0,0,6,0,0,0,218,2,0.833969466,0,0,0.366132723,0,0,0.116704805,0,0,0.013729977,0,0,0,0.498855835,0.004576659
2,759,KOKB IEQB,1,0,0,1,3779,5,5,622,551,5,546,1,0,236,0,0,27,1,0,7,0,0,0,274,0,0.877813505,0.001831502,0,0.432234432,0,0,0.049450549,0.001831502,0,0.012820513,0,0,0,0.501831502,0
2,760,KOKB IEQB,1,0,0,1,3779,6.1,1,536,405,3,402,0,7,9,0,0,288,1,0,44,1,1,1,47,3,0.75,0,0.017412935,0.02238806,0,0,0.71641791,0.002487562,0,0.109452736,0.002487562,0.002487562,0.002487562,0.116915423,0.007462687
2,761,KOKB IEQB,1,0,0,1,3779,6.2,1,536,405,1,404,0,9,15,0,0,258,0,0,55,1,0,1,60,5,0.753731343,0,0.022277228,0.037128713,0,0,0.638613861,0,0,0.136138614,0.002475248,0,0.002475248,0.148514851,0.012376238
2,762,KOKB IEQB,1,0,0,1,3779,6.3,1,536,412,0,412,0,4,12,0,0,273,1,2,44,0,0,1,69,6,0.768656716,0,0.009708738,0.029126214,0,0,0.662621359,0.002427184,0.004854369,0.106796117,0,0,0.002427184,0.167475728,0.014563107
2,763,KOKB IEQB,1,0,0,1,3779,6.4,1,534,409,2,407,0,5,25,0,0,254,6,1,50,1,0,4,59,2,0.762172285,0,0.012285012,0.061425061,0,0,0.624078624,0.014742015,0.002457002,0.122850123,0.002457002,0,0.00982801,0.144963145,0.004914005
17,9642,KPR SILBR,1,0,0,1,107,1,2,85,28,0,28,0,2,0,0,0,3,5,0,3,2,0,12,0,1,0.329411765,0,0.071428571,0,0,0,0.107142857,0.178571429,0,0.107142857,0.071428571,0,0.428571429,0,0.035714286
4,1531,LBIA,1,0,1,1,585,1,1,523,355,1,354,10,55,0,0,0,133,58,0,59,1,0,21,9,8,0.676864245,0.028248588,0.155367232,0,0,0,0.375706215,0.163841808,0,0.166666667,0.002824859,0,0.059322034,0.025423729,0.02259887
9,3774,MEGN MIKAL,1,0,1,1,694,1,1,641,376,2,374,107,1,0,1,3,5,43,5,17,52,0,133,4,3,0.583463339,0.286096257,0.002673797,0,0.002673797,0.00802139,0.013368984,0.114973262,0.013368984,0.045454545,0.139037433,0,0.355614973,0.010695187,0.00802139
9,3775,MEGN MIKAL,1,0,1,1,694,2,1,555,363,0,363,99,1,0,0,1,3,42,5,12,60,0,128,0,12,0.654054054,0.272727273,0.002754821,0,0,0.002754821,0.008264463,0.115702479,0.013774105,0.033057851,0.165289256,0,0.35261708,0,0.033057851
9,3776,MEGN MIKAL,1,0,1,1,694,3,1,542,366,3,363,85,2,1,0,3,8,47,4,15,55,0,131,0,12,0.669741697,0.23415978,0.005509642,0.002754821,0,0.008264463,0.022038567,0.129476584,0.011019284,0.041322314,0.151515152,0,0.360881543,0,0.033057851
2,1135,MELH EMOS,1,0,0,1,3653,1,2,431,326,2,324,0,5,157,0,0,105,2,0,15,0,0,3,36,1,0.751740139,0,0.015432099,0.484567901,0,0,0.324074074,0.00617284,0,0.046296296,0,0,0.009259259,0.111111111,0.00308642
5,2106,MGDL HEMQ,1,0,0,1,874,8.1,4,373,227,3,224,2,0,4,0,0,32,3,38,75,0,0,13,53,4,0.600536193,0.008928571,0,0.017857143,0,0,0.142857143,0.013392857,0.169642857,0.334821429,0,0,0.058035714,0.236607143,0.017857143
5,2107,MGDL HEMQ,1,0,0,1,874,8.2,4,372,240,4,236,2,2,2,0,0,26,6,47,93,0,0,10,46,2,0.634408602,0.008474576,0.008474576,0.008474576,0,0,0.110169492,0.025423729,0.199152542,0.394067797,0,0,0.042372881,0.194915254,0.008474576
5,2111,MGDL HEMQ,1,0,0,1,874,12,6,519,290,4,286,2,0,2,0,0,32,3,45,131,3,0,14,49,5,0.55105973,0.006993007,0,0.006993007,0,0,0.111888112,0.01048951,0.157342657,0.458041958,0.01048951,0,0.048951049,0.171328671,0.017482517
5,2120,MGDL HEMQ,1,0,0,1,874,18,6,548,360,0,360,2,1,16,0,0,78,3,18,83,0,0,6,150,3,0.656934307,0.005555556,0.002777778,0.044444444,0,0,0.216666667,0.008333333,0.05,0.230555556,0,0,0.016666667,0.416666667,0.008333333
5,2108,MGDL HEMQ,1,0,0,1,874,9,29,411,260,4,256,1,1,8,0,0,34,4,30,74,1,0,9,88,6,0.622871046,0.00390625,0.00390625,0.03125,0,0,0.1328125,0.015625,0.1171875,0.2890625,0.00390625,0,0.03515625,0.34375,0.0234375
5,2110,MGDL HEMQ,1,0,0,1,874,11,29,531,298,5,293,0,0,0,0,2,33,8,38,113,3,0,16,78,2,0.551789077,0,0,0,0,0.006825939,0.112627986,0.027303754,0.129692833,0.385665529,0.010238908,0,0.054607509,0.266211604,0.006825939
5,2104,MGDL HEMQ,1,0,0,1,874,5,31,515,287,8,279,1,1,5,0,0,30,4,74,101,4,0,23,34,2,0.541747573,0.003584229,0.003584229,0.017921147,0,0,0.107526882,0.014336918,0.265232975,0.362007168,0.014336918,0,0.082437276,0.121863799,0.007168459
5,2105,MGDL HEMQ,1,0,0,1,874,6,5,479,252,1,251,2,2,1,0,0,37,12,44,103,0,0,13,34,3,0.524008351,0.007968127,0.007968127,0.003984064,0,0,0.147410359,0.047808765,0.175298805,0.410358566,0,0,0.051792829,0.135458167,0.011952191
5,2119,MGDL HEMQ,1,0,0,1,874,17,5,485,307,2,305,2,1,3,0,0,15,14,62,114,1,0,29,61,3,0.628865979,0.006557377,0.003278689,0.009836066,0,0,0.049180328,0.045901639,0.203278689,0.373770492,0.003278689,0,0.095081967,0.2,0.009836066
5,2136,MGDL HEMQ,1,0,0,1,874,41,5,422,242,0,242,3,1,2,0,0,16,19,42,96,1,0,19,39,4,0.573459716,0.012396694,0.004132231,0.008264463,0,0,0.066115702,0.078512397,0.173553719,0.396694215,0.004132231,0,0.078512397,0.161157025,0.016528926
5,2135,MGDL HEMQ,1,0,0,1,874,40,25,679,539,1,538,0,1,27,0,0,109,0,3,23,0,0,0,373,2,0.792341679,0,0.001858736,0.050185874,0,0,0.20260223,0,0.005576208,0.042750929,0,0,0,0.69330855,0.003717472
3,1250,MIRON,1,0,0,1,607,1,2,526,327,0,327,3,19,62,0,0,119,12,0,29,0,1,4,73,5,0.621673004,0.009174312,0.058103976,0.189602446,0,0,0.363914373,0.036697248,0,0.088685015,0,0.003058104,0.012232416,0.22324159,0.01529052
5,1769,MOQIIBLH,0,1,0,1,635,1.1,1,684,225,3,222,1,0,0,48,66,0,0,0,1,8,97,0,1,0,0.324561404,0.004504505,0,0,0.216216216,0.297297297,0,0,0,0.004504505,0.036036036,0.436936937,0,0.004504505,0
